,name,link,price,area,Quartos,Suítes,Garagens,Condomínio R$,Cidade,setor
1604,SQNW 310 Bloco H,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-noroeste-brasilia-df-sqnw-310-bloco-h-601241,7100,144,4.0,1.0,3.0,1400.0,BRASÍLIA - NOROESTE,SQNW
1605,SQS 402 BLOCO M 2º Andar - Reformado,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-402-bloco-m-91550,3800,104,3.0,1.0,,650.0,BRASÍLIA - ASA SUL,SQS
1606,CLN 302 Bloco D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-302-bloco-d-581297,920,30,1.0,1.0,,,BRASÍLIA - ASA NORTE,CLN
1607,SQN 416 Bloco J,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-416-bloco-j-108583,2850,61,2.0,1.0,,623.0,BRASÍLIA - ASA NORTE,SQN
1608,CA 02,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-527329,1250,33,1.0,1.0,1.0,420.0,BRASÍLIA - LAGO NORTE,CA
1609,SQN 314 Bloco A,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-314-bloco-a-528979,2500,48,2.0,,2.0,426.0,BRASÍLIA - ASA NORTE,SQN
1610,AOS 01 Bloco F,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-octogonal-brasilia-df-aos-01-bloco-f-316956,2500,65,2.0,,1.0,876.0,BRASÍLIA - OCTOGONAL,AOS
1611,SQN 116 SQN 116,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-116-167295,3200,60,2.0,,1.0,553.0,BRASÍLIA - ASA NORTE,SQN
1612,SCRN 716,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-716-573598,2900,60,1.0,,,577.0,BRASÍLIA - ASA NORTE,SCRN
1613,QMSW 4 Lote 9,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-4-lote-9-159784,1250,36,1.0,,1.0,407.0,BRASÍLIA - SUDOESTE,QMSW
1614,SQNW 310 Bloco C,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-sqnw-310-bloco-c-581618,2200,40,1.0,,1.0,592.0,BRASÍLIA - NOROESTE,SQNW
1615,CCSW 1   - ED. PORTAL MASTER,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-432466,3100,26,1.0,1.0,1.0,410.0,BRASÍLIA - SUDOESTE,CCSW
1616,CLN 216 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-216-bloco-d-564125,1050,36,1.0,,,270.0,BRASÍLIA - ASA NORTE,CLN
1617,SQN 214 Bloco J,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-214-bloco-j-575151,4500,110,3.0,1.0,2.0,1.0,BRASÍLIA - ASA NORTE,SQN
1618,CLN 306,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-306-504376,750,30,1.0,,,256.0,BRASÍLIA - ASA NORTE,CLN
1619,SGCV   - Park  Studio,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-park-sul-brasilia-df-sgcv-411632,900,27,1.0,,1.0,318.0,BRASÍLIA - PARK SUL,SGCV
1620,SQNW 109 Bloco E,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-noroeste-brasilia-df-sqnw-109-bloco-e-598697,10900,148,4.0,2.0,4.0,1648.0,BRASÍLIA - NOROESTE,SQNW
1621,CA 08,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-08-600510,1400,33,1.0,,1.0,306.0,BRASÍLIA - LAGO NORTE,CA
1622,SHTN,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-shtn-573997,9200,98,2.0,1.0,1.0,1.98,BRASÍLIA - ASA NORTE,SHTN
1623,CLN 313 Bloco D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-313-bloco-d-574714,775,35,1.0,1.0,,252.0,BRASÍLIA - ASA NORTE,CLN
1624,SQN 309 Bloco K,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-k-554105,3500,80,2.0,1.0,1.0,,BRASÍLIA - ASA NORTE,SQN
1625,SQNW 310 Bloco C,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-sqnw-310-bloco-c-579612,1790,35,1.0,,1.0,460.0,BRASÍLIA - NOROESTE,SQNW
1626,CLN 210 Bloco A,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-210-bloco-a-38866,1300,28,1.0,,,285.0,BRASÍLIA - ASA NORTE,CLN
1627,CLN 316 Bloco B ASA NORTE  - NATHALIA CENTER,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-316-bloco-b-249392,850,28,1.0,,,259.0,BRASÍLIA - ASA NORTE,CLN
1628,EQRSW 2/3,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-eqrsw-2-3-603776,1300,29,1.0,,1.0,,BRASÍLIA - SUDOESTE,EQRSW
1629,CLN 306,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-306-286149,750,27,1.0,,,256.0,BRASÍLIA - ASA NORTE,CLN
1630,SQS 413,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-413-71608,3400,86,3.0,,,636.0,BRASÍLIA - ASA SUL,SQS
1631,SQNW 104,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-104-494363,29900,324,3.0,3.0,5.0,2410.0,BRASÍLIA - NOROESTE,SQNW
1632,SCRN 710/711,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-710-711-601069,1100,39,1.0,,,340.0,BRASÍLIA - ASA NORTE,SCRN
1634,SQS 112,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-112-568837,14500,226,4.0,2.0,2.0,,BRASÍLIA - ASA SUL,SQS
1635,SQNW 107,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-107-506349,8300,215,3.0,1.0,3.0,2260.0,BRASÍLIA - NOROESTE,SQNW
1636,SQS 207 Bloco F,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-207-bloco-f-457976,5800,167,3.0,1.0,1.0,,BRASÍLIA - ASA SUL,SQS
1637,CA 10,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-10-182679,2000,48,1.0,1.0,1.0,582.0,BRASÍLIA - LAGO NORTE,CA
1638,CLN 215 Bloco A,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-215-bloco-a-523749,800,30,1.0,,,150.0,BRASÍLIA - ASA NORTE,CLN
1639,SQN 309 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-b-593319,3300,69,2.0,,,638.0,BRASÍLIA - ASA NORTE,SQN
1640,CCSW 5 Lote 4 Bloco D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-5-lote-4-bloco-d-447708,750,28,1.0,,,313.0,BRASÍLIA - SUDOESTE,CCSW
1641,SQS 210 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-210-bloco-d-482474,6500,190,3.0,1.0,1.0,1285.0,BRASÍLIA - ASA SUL,SQS
1642,SQS 314 Bloco G,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-g-114696,4700,160,3.0,1.0,,1340.0,BRASÍLIA - ASA SUL,SQS
1643,SCLRN 713 Bloco F,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-713-bloco-f-117877,800,28,1.0,,,200.0,BRASÍLIA - ASA NORTE,SCLRN
1644,SCRN 702/703 Bloco E,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-702-703-bloco-e-529657,1400,11,1.0,,,,BRASÍLIA - ASA NORTE,SCRN
1645,SQNW 307 Bloco C,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-sqnw-307-bloco-c-268203,2000,34,1.0,,1.0,400.0,BRASÍLIA - NOROESTE,SQNW
1646,SQSW 101 Bloco C   - Portinari,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-101-bloco-c-453283,15000,378,4.0,4.0,4.0,4000.0,BRASÍLIA - SUDOESTE,SQSW
1647,SHTN Trecho 2 Lote 3,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-lote-3-562257,2250,30,1.0,1.0,2.0,522.0,BRASÍLIA - ASA NORTE,SHTN
1648,CCSW 5,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-5-498256,1500,25,1.0,1.0,1.0,315.0,BRASÍLIA - SUDOESTE,CCSW
1649,CLN 214 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-214-bloco-d-519938,1200,36,1.0,,,405.0,BRASÍLIA - ASA NORTE,CLN
1650,SGAN 911 Módulo G,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-911-modulo-g-565448,1200,28,1.0,,1.0,325.0,BRASÍLIA - ASA NORTE,SGAN
1651,CA 02,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-569478,1260,31,1.0,,,489.0,BRASÍLIA - LAGO NORTE,CA
1652,QRSW 7 Bloco B 6 Ed. Ilhas Gregas,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-qrsw-7-bloco-b-6-562180,2100,65,2.0,,,570.0,BRASÍLIA - SUDOESTE,QRSW
1653,SCES Trecho 1   - Brisas do Lago,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-1-305047,2500,48,1.0,1.0,1.0,1.0,BRASÍLIA - ASA SUL,SCES
1654,CCSW 1 Lote 4 Bloco A,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-lote-4-bloco-a-598418,1300,25,1.0,1.0,1.0,433.0,BRASÍLIA - SUDOESTE,CCSW
1655,SGAN 915,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-915-603737,1650,30,1.0,1.0,1.0,370.0,BRASÍLIA - ASA NORTE,SGAN
1656,QMSW 5 Lote 8,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-lote-8-160802,1100,30,1.0,1.0,,250.0,BRASÍLIA - SUDOESTE,QMSW
1657,SGCV Lote 13   - Vista Park Sul Hplus Long Stay,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-13-593727,1800,28,1.0,,,615.0,BRASÍLIA - PARK SUL,SGCV
1658,SGAN 912 Módulo D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-575434,800,25,1.0,,2.0,393.0,BRASÍLIA - ASA NORTE,SGAN
1659,CLSW 300B Bloco 3,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-clsw-300b-bloco-3-594828,1500,27,1.0,,1.0,,BRASÍLIA - SUDOESTE,CLSW
1660,SQS 415 Bloco E,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-415-bloco-e-596676,2900,98,3.0,1.0,,450.0,BRASÍLIA - ASA SUL,SQS
1661,SQN 402 Bloco A,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-402-bloco-a-601588,2500,52,2.0,,,1.0,BRASÍLIA - ASA NORTE,SQN
1662,SQNW 103 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-103-bloco-b-575960,4500,76,2.0,1.0,2.0,750.0,BRASÍLIA - NOROESTE,SQNW
1663,CLNW 10/11,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-578497,1650,37,1.0,,1.0,423.0,BRASÍLIA - NOROESTE,CLNW
1664,Condomínio Jardim Botânico VI,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-jardim-botanico-vi-60797,1000,16,1.0,,,100.0,BRASÍLIA - JARDIM BOTANICO,Condomínio
1665,SQN 107 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-107-bloco-d-540011,5600,119,3.0,1.0,,1.056,BRASÍLIA - ASA NORTE,SQN
1666,CCSW 1   - ED. PORTAL MASTER,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-429066,3400,26,1.0,1.0,1.0,410.0,BRASÍLIA - SUDOESTE,CCSW
1667,SQSW 300,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-300-248246,13000,252,4.0,4.0,3.0,2575.0,BRASÍLIA - SUDOESTE,SQSW
1668,SQNW 111,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-111-205310,6300,127,3.0,1.0,2.0,1155.0,BRASÍLIA - NOROESTE,SQNW
1669,SGAN 912,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-576072,920,27,1.0,,,324.0,BRASÍLIA - ASA NORTE,SGAN
1670,CLN 305 Bloco B,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-305-bloco-b-394674,900,29,1.0,,,,BRASÍLIA - ASA NORTE,CLN
1671,CCSW 2,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-ccsw-2-586455,2550,67,2.0,1.0,1.0,620.0,BRASÍLIA - SUDOESTE,CCSW
1672,Condomínio Solar da Serra,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-solar-da-serra-319862,1400,45,1.0,,,,BRASÍLIA - JARDIM BOTANICO,Condomínio
1673,SHTN,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-shtn-270009,3200,33,1.0,,1.0,,BRASÍLIA - ASA NORTE,SHTN
1674,SIG Quadra 8,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sig-brasilia-df-sig-quadra-8-179451,1300,52,2.0,,,193.0,BRASÍLIA - SIG,SIG
1675,SMAS Trecho 1 C,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-park-sul-brasilia-df-smas-trecho-1-c-465688,5800,98,3.0,,2.0,928.0,BRASÍLIA - PARK SUL,SMAS
1676,SQS 107 Bloco G,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-107-bloco-g-591363,2750,80,2.0,,,,BRASÍLIA - ASA SUL,SQS
1677,CLN 110 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-110-bloco-b-293730,800,25,1.0,,,263.0,BRASÍLIA - ASA NORTE,CLN
1679,SQN 211 Bloco F,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-211-bloco-f-590191,6150,202,3.0,2.0,2.0,,BRASÍLIA - ASA NORTE,SQN
1680,SQN 304 Bloco H,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-304-bloco-h-566505,6500,146,3.0,1.0,2.0,982.0,BRASÍLIA - ASA NORTE,SQN
1681,QMSW 5 Lote 8 Ed. Boulevard Antares II,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-lote-8-594868,2300,62,1.0,,2.0,517.0,BRASÍLIA - SUDOESTE,QMSW
1682,SQNW 111 Bloco I,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-111-bloco-i-591718,6750,183,3.0,3.0,4.0,2035.0000000000002,BRASÍLIA - NOROESTE,SQNW
1683,SGCV Lote 25   - Ilhas Mauricio,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-park-sul-brasilia-df-sgcv-lote-25-322938,5800,96,2.0,1.0,2.0,1.181,BRASÍLIA - PARK SUL,SGCV
1684,CRS 504 Bloco C,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-crs-504-bloco-c-252333,1000,30,1.0,,,,BRASÍLIA - ASA SUL,CRS
1685,CCSW 4 Lote 4 Bloco D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-4-lote-4-bloco-d-480375,1100,30,1.0,1.0,1.0,361.0,BRASÍLIA - SUDOESTE,CCSW
1686,CCSW 3   - ED. SILCO VARANDAS,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-ccsw-3-330173,2700,55,2.0,,1.0,551.0,BRASÍLIA - SUDOESTE,CCSW
1687,SGAN 912 Módulo D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-101978,900,25,1.0,,1.0,331.0,BRASÍLIA - ASA NORTE,SGAN
1688,SQS 315,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-315-558110,3200,107,3.0,,1.0,1.1,BRASÍLIA - ASA SUL,SQS
1689,SQS 411 Bloco O,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-411-bloco-o-600922,2000,56,2.0,,,520.0,BRASÍLIA - ASA SUL,SQS
1690,SHN Quadra 1,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-1-598632,4500,50,1.0,1.0,1.0,,BRASÍLIA - ASA NORTE,SHN
1691,CLN 212 Bloco C,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-212-bloco-c-172636,990,37,1.0,,,335.0,BRASÍLIA - ASA NORTE,CLN
1692,SQN 309 Bloco A,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-a-222649,3300,74,2.0,1.0,1.0,670.0,BRASÍLIA - ASA NORTE,SQN
1693,SQNW 310 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-310-bloco-b-588390,6210,106,3.0,1.0,2.0,1.046,BRASÍLIA - NOROESTE,SQNW
1694,CLN 408 Bloco B,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-408-bloco-b-243825,800,31,1.0,,,236.0,BRASÍLIA - ASA NORTE,CLN
1695,SQN 309 Bloco O Asa norte   - Tom Jobim,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-o-311696,5700,109,3.0,2.0,1.0,1.2,BRASÍLIA - ASA NORTE,SQN
1696,CA 05,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-307046,1900,35,1.0,,1.0,414.0,BRASÍLIA - LAGO NORTE,CA
1697,CLNW 10/11 Lote F   - Corum,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-f-334339,1596,35,1.0,,1.0,467.0,BRASÍLIA - NOROESTE,CLNW
1698,CA 09,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-lago-norte-brasilia-df-ca-09-269126,2600,64,2.0,1.0,1.0,707.0,BRASÍLIA - LAGO NORTE,CA
1699,SQN 107 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-107-bloco-d-581363,5200,115,3.0,1.0,1.0,1.263,BRASÍLIA - ASA NORTE,SQN
1700,CCSW 1 Lote 4 Bloco A   - ED. PORTAL MASTER,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-lote-4-bloco-a-337908,3100,26,1.0,1.0,1.0,409.0,BRASÍLIA - SUDOESTE,CCSW
1701,SQNW 309 Bloco I,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-309-bloco-i-591544,5800,100,3.0,1.0,1.0,940.0,BRASÍLIA - NOROESTE,SQNW
1702,CRNW 510 Bloco A Lote 2,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-crnw-510-bloco-a-lote-2-524559,2390,40,1.0,,1.0,351.0,BRASÍLIA - NOROESTE,CRNW
1703,CA 09,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-09-600434,1500,75,1.0,1.0,1.0,994.0,BRASÍLIA - LAGO NORTE,CA
1704,SMAS Trecho 3 Lote 2,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-smas-trecho-3-lote-2-587411,2200,42,1.0,1.0,1.0,527.0,BRASÍLIA - PARK SUL,SMAS
1705,QMSW 5 Lote 4 Bloco B,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-lote-4-bloco-b-541662,1200,25,1.0,,,220.0,BRASÍLIA - SUDOESTE,QMSW
1706,SCLRN 714 Bloco H,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-714-bloco-h-541064,1150,40,1.0,,,,BRASÍLIA - ASA NORTE,SCLRN
1707,SQS 314 Bloco C,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-c-579418,11000,347,4.0,2.0,2.0,1945.0,BRASÍLIA - ASA SUL,SQS
1708,SQNW 102 Bloco H,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-102-bloco-h-584224,17000,160,3.0,3.0,3.0,2187.0,BRASÍLIA - NOROESTE,SQNW
1709,SQS 312 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-312-bloco-b-574196,6500,175,3.0,1.0,1.0,1590.0,BRASÍLIA - ASA SUL,SQS
1710,CLN 106 Bloco B Excelente kitnet na Asa Norte,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-106-bloco-b-522447,1000,40,1.0,,,390.0,BRASÍLIA - ASA NORTE,CLN
1711,SGAN 912 Módulo D,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-590915,1100,28,1.0,,1.0,354.0,BRASÍLIA - ASA NORTE,SGAN
1712,CA 05 Conj. D Solarium Center,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-573891,1000,28,1.0,,,,BRASÍLIA - LAGO NORTE,CA
1713,SQN 312 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-312-bloco-d-226884,2300,75,2.0,,,500.0,BRASÍLIA - ASA NORTE,SQN
1714,SQS 316 Bloco G,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-bloco-g-530996,5500,158,3.0,2.0,1.0,,BRASÍLIA - ASA SUL,SQS
1715,SQS 403 Bloco A,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-403-bloco-a-598194,3900,85,3.0,1.0,,730.0,BRASÍLIA - ASA SUL,SQS
1716,CRS 504 Bloco C,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-crs-504-bloco-c-327155,600,18,1.0,,,,BRASÍLIA - ASA SUL,CRS
1717,SQS 305 Bloco D,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-305-bloco-d-550121,5500,162,3.0,1.0,,1000.0,BRASÍLIA - ASA SUL,SQS
1718,SQS 103 Bloco H,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-103-bloco-h-584200,3200,75,2.0,1.0,,744.0,BRASÍLIA - ASA SUL,SQS
1720,SQN 209 Bloco B,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-209-bloco-b-504910,12500,281,4.0,4.0,4.0,2800.0,BRASÍLIA - ASA NORTE,SQN
1721,SHTN Trecho 2,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-485257,4200,48,1.0,,1.0,695.0,BRASÍLIA - ASA NORTE,SHTN
1722,SGCV Lote 11   - Park Studios,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-11-597306,1350,36,1.0,,,360.0,BRASÍLIA - PARK SUL,SGCV
1723,SHN Quadra 1,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-1-481278,2400,24,1.0,,,,BRASÍLIA - ASA NORTE,SHN
1724,CLN 316 Bloco D   - ED GOLD CENTER,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-316-bloco-d-388691,1000,40,1.0,,,399.0,BRASÍLIA - ASA NORTE,CLN
1725,SCES Trecho 4,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-586221,5430,48,1.0,1.0,1.0,900.0,BRASÍLIA - ASA SUL,SCES
